Age,AnnualIncome,SpendingScore,OnlineShoppingFrequency,CreditCardUsage,CustomerValueScore,CustomerID,Gender
44,70002,82.0,10,2.2,38.772097111039585,496,Male
69,119999,13.0,10,9.35,34.79014823588727,497,Male
58,70004,77.0,5,5.02,56.49299887651204,498,Female
62,119994,35.0,1,0.63,43.96350919245149,499,Male
49,69996,81.0,9,2.92,69.5456201907792,500,Male
73,119997,37.0,4,7.63,24.957180154532615,501,Female
49,70003,69.0,1,16.77,49.18736329021731,502,Female
53,120005,28.0,1,11.09,37.145199219053666,503,Female
32,70012,80.0,10,0.59,29.86403558230786,504,Female
52,119982,15.0,10,5.74,47.843778585054686,505,Female
73,119995,24.0,1,10.16,24.838272496337467,506,Male
26,30004,40.0,7,4.09,28.344040406503524,507,Female
18,30006,59.0,2,2.33,19.31449738804889,508,Female
25,30003,51.0,8,8.06,16.757766733140393,509,Male
26,30002,59.0,1,3.39,15.522860195374792,510,Female
19,30005,58.0,10,9.12,19.01189766102017,511,Female
71,120005,42.0,1,4.75,52.41367212997764,512,Female
36,70015,63.0,5,11.66,56.05232629749924,513,Male
22,30002,46.0,3,13.64,10.772880575977322,514,Female
58,119990,37.0,1,3.81,33.927753759949915,515,Male
40,69992,79.0,6,1.21,59.11085956566893,516,Female
63,119989,35.0,8,13.25,45.55594952759432,517,Male
39,70002,69.0,10,1.11,42.26708973687966,518,Female
45,70015,84.0,4,4.54,45.04777199415356,519,Female
46,69997,82.0,10,0.87,53.40750488758871,520,Male
35,69998,79.0,1,6.45,33.06537954570521,521,Male
21,30002,57.0,5,5.52,23.7904000514867,522,Male
41,70003,77.0,1,11.22,49.05295795575836,523,Female
23,69998,75.0,1,4.29,40.884342043579665,524,Female
37,69996,79.0,1,17.35,38.2859648639205,525,Female
25,29995,50.0,4,4.61,15.863845282238385,526,Female
50,70002,79.0,10,3.7,48.48854196848826,527,Male
24,30002,48.0,6,4.6,15.837992616199706,528,Female
39,69999,71.0,10,3.26,44.17132888196161,529,Male
78,120011,20.0,10,5.16,24.988470206585298,530,Male
68,120020,40.0,4,8.06,43.31765913884187,531,Male
69,119990,29.0,1,6.3,49.71836793261904,532,Female
20,29994,56.0,1,12.27,6.2176860145464445,533,Female
49,70005,64.0,10,7.92,47.07779688332886,534,Female
21,29997,51.0,10,1.79,17.12470901906315,535,Female
49,70010,69.0,10,4.08,53.340193745008236,536,Male
65,120000,27.0,1,6.26,26.803135891621288,537,Female
19,30004,49.0,3,6.55,22.2213165574302,538,Male
32,69994,64.0,5,2.78,53.61318353577333,539,Male
67,120010,27.0,10,1.44,43.34162967401705,540,Female
60,120001,27.0,1,4.12,44.60076756574814,541,Female
21,29992,41.0,10,0.71,21.692870950408242,542,Female
24,29998,61.0,8,7.63,26.774464657609194,543,Male
80,120009,36.0,1,10.51,38.871991592349495,544,Male
48,119997,26.0,1,13.25,45.74282914228632,545,Male
73,119992,33.0,10,15.3,27.899928321677017,546,Male
60,120010,37.0,1,8.97,41.207043906892,547,Male
32,30006,44.0,10,1.41,23.00366507572796,548,Female
32,29999,56.0,4,1.84,18.483696111666468,549,Female
21,29999,58.0,9,7.31,12.918864721036773,550,Male
80,120020,43.0,1,13.08,19.530865375588128,551,Male
41,69990,65.0,5,19.34,67.560096233022,552,Male
30,29996,52.0,2,2.06,20.803464337324524,553,Male
68,120015,31.0,2,18.52,55.32831141426221,554,Male
71,120001,35.0,1,3.29,47.7483630211764,555,Male
27,70005,64.0,10,4.75,61.52987109155195,556,Male
34,29995,51.0,1,3.07,21.930832489991943,557,Female
21,29997,49.0,10,0.33,28.296353321095953,558,Female
50,120008,33.0,10,20.38,39.444399592373564,559,Female
31,70002,89.0,7,7.44,47.51792228863626,560,Male
50,69998,77.0,1,9.53,51.28097654130197,561,Female
22,30003,54.0,3,3.09,16.757391852476733,562,Male
28,69993,71.0,10,18.21,44.901269014281176,563,Female
34,29989,47.0,4,10.27,11.817984903967576,564,Male
60,120008,38.0,1,16.21,31.836458104636847,565,Female
29,30001,59.0,8,8.57,22.009423315637733,566,Male
26,29995,47.0,1,2.56,31.053448630078822,567,Female
68,119991,29.0,10,15.58,52.83180187832665,568,Female
31,30001,53.0,1,4.86,16.32512449371367,569,Male
54,69990,82.0,5,4.51,45.635961138427106,570,Female
60,69991,71.0,1,1.19,42.13350614180127,571,Female
57,69993,50.0,1,3.67,57.74411571599143,572,Female
54,69996,69.0,8,2.78,53.53330009243526,573,Male
28,29995,47.0,9,10.12,10.297848872458198,574,Female
80,120001,25.0,2,3.93,35.29419963919348,575,Female
18,29991,60.0,5,7.75,18.27148047186462,576,Male
70,120023,23.0,10,13.24,46.43761653714783,577,Male
33,70007,61.0,10,10.02,35.03848350284027,578,Female
50,70014,80.0,1,3.0,45.71494920985389,579,Female
18,29996,58.0,9,0.27,17.405814785891558,580,Female
79,119987,46.0,5,6.54,28.553731420672595,581,Male
45,70007,66.0,1,8.88,46.17976117601037,582,Female
36,70004,68.0,10,1.64,54.44849618891854,583,Male
24,29992,61.0,1,2.16,17.798703978067998,584,Male
41,69993,78.0,10,8.47,53.12812667874867,585,Female
31,69995,73.0,2,13.2,42.36752526383766,586,Male
22,30009,50.0,1,7.11,13.895781750144888,587,Male
50,70009,58.0,6,15.22,37.52717780529869,588,Female
21,29997,46.0,1,2.79,12.627486564758822,589,Female
56,69997,64.0,10,2.34,40.902043768949646,590,Female
45,69992,69.0,10,2.71,41.33757114472175,591,Male
36,69999,67.0,1,12.64,64.17674200660198,592,Male
31,30001,56.0,6,2.79,13.334358226110968,593,Female
27,29991,43.0,9,3.85,19.080083318236603,594,Female
42,69992,68.0,10,5.87,54.882272687144386,595,Male
43,70013,61.0,10,15.21,42.07397752911484,596,Male
61,120006,42.0,2,12.51,34.136616556710244,597,Male
31,30000,50.0,4,6.42,17.894005916935434,598,Female
19,29994,45.0,5,5.16,23.69837734058917,599,Female
65,119993,23.0,1,16.88,51.03843358604341,600,Male
48,70022,85.0,10,1.14,48.65653617026909,601,Male
51,69987,70.0,5,14.28,51.86189246140256,602,Male
62,119993,20.0,1,18.82,31.04995596371708,603,Male
42,69994,58.0,7,0.37,60.56645227012559,604,Female
56,69993,74.0,6,2.19,60.86056738079857,605,Female
28,29995,57.0,10,18.76,14.38252983380201,606,Male
60,120004,15.0,4,7.85,39.26285697006224,607,Female
67,120003,16.0,10,18.02,35.19962297804099,608,Female
30,29995,44.0,10,8.31,22.94684803634786,609,Female
22,29999,55.0,10,1.99,14.713742689899483,610,Female
44,69996,75.0,1,3.78,59.47012885031644,611,Male
66,120001,29.0,10,9.42,37.801000406945285,612,Female
62,70005,66.0,5,1.21,40.086094819913235,613,Female
26,30006,54.0,10,4.63,13.05350634894505,614,Male
28,30006,52.0,5,2.14,18.84338836154089,615,Female
35,70001,53.0,10,6.9,52.93829279409101,616,Female
46,70013,66.0,1,8.12,55.98882632800479,617,Female
45,69994,71.0,6,9.62,62.95315643055082,618,Female
47,69994,80.0,1,1.66,51.34418278101909,619,Male
44,69999,78.0,5,21.78,54.65820087780561,620,Male
43,70002,68.0,1,14.18,52.05828710459281,621,Male
24,30007,58.0,5,2.04,9.570510611333313,622,Male
51,120008,43.0,10,6.95,36.49190973940788,623,Male
18,30004,61.0,8,1.99,19.72626802161892,624,Male
80,119993,28.0,10,2.05,59.28218877533348,625,Female
42,70001,74.0,1,7.37,42.54677771930136,626,Male
40,69990,72.0,4,3.54,58.974323925754945,627,Male
50,69997,64.0,10,8.19,44.676552558554434,628,Male
32,30002,46.0,10,3.39,17.113895218089432,629,Male
18,29993,53.0,5,6.03,20.32203761215971,630,Female
19,30007,42.0,1,1.71,26.88466865794331,631,Female
60,120006,10.0,10,21.39,52.15913845506128,632,Female
65,119993,42.0,1,4.56,44.16586102705313,633,Female
35,70000,57.0,1,11.62,46.55497118567892,634,Male
27,30000,53.0,4,1.46,26.845472913814255,635,Female
28,30000,53.0,1,10.79,24.963140514897148,636,Male
72,119991,34.0,7,11.65,41.23977366735747,637,Male
72,120005,35.0,9,10.75,33.83553846994195,638,Male
38,70003,88.0,10,3.63,54.28668921973728,639,Female
19,29996,56.0,2,4.61,22.662982438070326,640,Male
18,29999,53.0,7,0.59,23.301293533532746,641,Female
67,119982,32.0,2,13.41,39.87680129705406,642,Female
64,120010,26.0,1,9.03,33.575147302380756,643,Female
22,29997,52.0,2,3.76,12.242312895159365,644,Male
44,119990,25.0,4,9.33,59.233193765733134,645,Female
18,29996,54.0,3,5.3,12.38832840859128,646,Male
60,120017,10.0,10,8.71,58.13490222064896,647,Female
18,30001,50.0,1,10.84,23.034568551435243,648,Female
18,30003,46.0,6,3.25,18.67381229764899,649,Male
39,29993,51.0,1,6.99,20.489132459261338,650,Female
74,120008,29.0,1,12.58,22.677928165075574,651,Female
34,29997,41.0,9,11.42,21.963841815255623,652,Female
79,120003,40.0,1,6.73,16.71648431225639,653,Female
47,70005,70.0,10,11.8,49.67262614243977,654,Male
55,120021,15.0,2,1.7,43.70479348543576,655,Male
57,70000,73.0,10,1.86,45.90967378600804,656,Male
23,30002,45.0,1,2.58,20.123129942783986,657,Male
61,120004,40.0,1,12.59,31.92761381116634,658,Male
47,69998,68.0,10,5.89,64.4484549888553,659,Female
51,70004,74.0,9,7.92,52.69093210420634,660,Female
18,30007,56.0,9,0.47,21.712254395884507,661,Female
49,70003,66.0,1,5.12,69.05893887009215,662,Male
51,70013,69.0,4,15.19,42.11403142755286,663,Male
28,29998,51.0,5,1.63,19.431666554592823,664,Female
23,29995,41.0,1,3.57,27.136643257973848,665,Male
48,120000,26.0,9,13.66,37.143981270721014,666,Female
47,69998,75.0,2,16.66,55.00964449305796,667,Male
56,70002,71.0,10,5.51,50.40209253212711,668,Female
47,69996,75.0,7,8.02,60.297970970425446,669,Female
73,119999,40.0,1,10.0,42.610923776188514,670,Male
27,30001,54.0,3,5.57,18.702266612080415,671,Female
80,119997,19.0,1,28.48,54.80776447360752,672,Female
51,70016,65.0,2,8.83,55.293230133725785,673,Female
60,70002,71.0,10,0.04,57.117421120694175,674,Female
68,119984,24.0,10,6.91,35.61066924768063,675,Female
56,120007,51.0,1,19.12,28.498788581812704,676,Female
61,119996,34.0,1,12.5,37.232738843425096,677,Male
70,119994,27.0,9,6.57,23.825619458977854,678,Female
69,119991,28.0,1,5.32,29.297094419509175,679,Male
32,70001,79.0,6,18.17,60.67071139316265,680,Female
30,29998,46.0,10,1.35,17.449195931748914,681,Male
26,29998,52.0,8,9.05,19.87856752164987,682,Female
54,69984,81.0,10,1.03,56.915246741656645,683,Male
28,30006,54.0,8,8.33,25.846477952228362,684,Male
26,30001,50.0,4,4.08,17.896773386173205,685,Male
47,70005,59.0,1,1.78,50.026739623108575,686,Male
53,69989,69.0,8,11.75,49.904415020764304,687,Male
80,119991,7.0,10,5.42,31.923693252320753,688,Female
71,120017,33.0,1,1.65,52.56180661225578,689,Female
49,70003,79.0,10,22.04,43.305262540410226,690,Male
43,70002,77.0,1,1.17,57.26410235941641,691,Male
60,69997,83.0,1,9.65,45.24230810596484,692,Female
63,119989,43.0,3,1.52,51.429703549221095,693,Male
18,29995,53.0,8,5.58,39.26365745327361,694,Female
31,29994,48.0,10,4.64,21.697649741318298,695,Male
18,29998,55.0,1,12.04,22.855897031096042,696,Male
74,120017,41.0,1,14.28,35.40961453689118,697,Male
42,69994,66.0,10,12.26,40.89764534985223,698,Female
60,119996,21.0,1,22.46,22.63318225415055,699,Male
21,29999,52.0,10,7.29,19.200307350182864,700,Male
27,30004,51.0,7,8.94,16.67477040998444,701,Female
56,119991,26.0,8,6.02,32.08705448261652,702,Female
31,30002,54.0,4,16.4,16.977430697201026,703,Female
21,29997,54.0,4,3.75,28.840846465298917,704,Male
25,30001,43.0,6,3.36,15.479305784492599,705,Female
61,119992,40.0,10,15.79,56.76009426415665,706,Male
30,30005,48.0,3,0.5,14.010731273370446,707,Male
37,70000,60.0,7,0.61,49.040748711582715,708,Female
42,70010,74.0,9,7.8,53.72190573771595,709,Male
46,70001,62.0,10,9.8,40.546401735483336,710,Male
50,120012,16.0,1,20.93,36.64777137449278,711,Male
63,120000,26.0,4,8.64,47.102425383571955,712,Male
43,70005,61.0,1,4.89,40.39054107863269,713,Female
38,70001,78.0,1,11.12,50.45188995367115,714,Female
67,119996,45.0,10,4.5,57.35126600254703,715,Female
31,29992,53.0,5,5.83,17.58258045798092,716,Male
52,120000,20.0,1,11.37,50.6031326141361,717,Male
80,120002,35.0,1,7.35,43.528529395795616,718,Male
61,119997,32.0,1,6.51,38.68904825827506,719,Female
26,30001,42.0,2,2.03,25.251597761381774,720,Female
26,29997,57.0,2,4.14,26.759786526992293,721,Female
68,120010,12.0,1,22.88,23.14935357808785,722,Female
66,119997,29.0,1,12.02,29.633971984222832,723,Female
46,70009,73.0,10,8.17,53.032379597121654,724,Male
51,70006,73.0,10,2.18,46.370767545845545,725,Male
66,120012,27.0,1,2.11,35.79296133349662,726,Male
23,29996,50.0,2,5.84,14.724312265338188,727,Female
22,30004,44.0,2,5.95,25.035589117061864,728,Male
42,69984,72.0,10,2.48,51.49359779477353,729,Female
55,120000,32.0,1,12.48,26.477527321206658,730,Male
61,70002,63.0,3,3.5,56.136353031002216,731,Female
43,69991,62.0,2,8.96,45.12016019967102,732,Male
25,29994,47.0,2,4.38,28.51863577348619,733,Male
33,30006,47.0,1,2.03,19.476766878708982,734,Male
22,30000,50.0,9,2.33,19.742288956961744,735,Female
33,69994,61.0,10,15.57,47.0845851871115,736,Female
65,119995,21.0,10,17.21,17.767980454434415,737,Male
51,119992,50.0,1,6.02,37.45365919985977,738,Female
31,30000,55.0,3,5.52,15.377670059352228,739,Male
74,120006,39.0,1,15.01,59.20488390462848,740,Male
29,29996,50.0,3,5.39,21.66831052643474,741,Male
52,69996,80.0,1,10.8,39.56171398833178,742,Female
28,29990,51.0,1,8.49,12.773000816096209,743,Male
24,30006,55.0,10,0.7,14.600787761092565,744,Female
66,119981,25.0,10,13.87,33.035458545079784,745,Female
62,119999,31.0,7,10.79,40.41958629236676,746,Male
65,119993,26.0,1,6.77,41.48582344833544,747,Female
51,119989,37.0,10,7.8,38.85013751848261,748,Female
80,120006,33.0,3,14.31,31.99946922915145,749,Male
80,119995,40.0,10,9.65,40.666627097359964,750,Female
44,70002,77.0,1,18.16,55.436665195085176,751,Male
75,120014,49.0,10,33.13,42.30053829099412,752,Female
55,119995,29.0,7,0.77,47.55517115751011,753,Female
64,119993,33.0,1,7.78,30.542482969858263,754,Male
80,120008,33.0,10,20.48,42.22889094747736,755,Female
49,69984,63.0,1,8.07,62.58952137297446,756,Male
24,29993,61.0,3,1.11,20.799176759540487,757,Male
49,69991,66.0,9,15.17,60.28650867258968,758,Male
26,30002,47.0,6,4.47,16.42824290986816,759,Female
49,70006,70.0,1,8.4,58.017773449666734,760,Male
45,120004,18.0,9,10.18,28.848625802559127,761,Female
50,119997,21.0,6,18.86,45.64620594830146,762,Female
30,30002,49.0,2,8.57,30.35627727077431,763,Male
34,70007,80.0,10,1.75,43.0809705530985,764,Male
61,120007,33.0,8,12.62,37.612590752147014,765,Female
30,29998,38.0,10,3.95,11.77300626521554,766,Female
44,70014,53.0,1,0.66,54.67193429554401,767,Female
51,69994,61.0,8,7.54,35.40673467680832,768,Female
73,120012,34.0,1,7.45,28.451143357887673,769,Male
30,29998,41.0,10,2.69,16.25600101989973,770,Female
55,120013,27.0,1,10.47,25.283111872282394,771,Male
25,30005,46.0,3,1.04,12.682425259339407,772,Female
34,70003,79.0,4,4.3,40.89479483933568,773,Male
53,120001,32.0,3,27.39,44.00165039320085,774,Male
41,120020,30.0,10,16.93,39.639322471130775,775,Female
28,69997,64.0,1,0.74,45.53827915538734,776,Male
78,120016,8.0,8,22.82,36.582578999418956,777,Male
24,29998,49.0,4,0.39,18.937962880908973,778,Male
42,69989,79.0,2,0.05,60.410395398247445,779,Female
25,29999,46.0,8,4.74,23.880436864312824,780,Female
29,30004,53.0,3,6.57,21.54527219052144,781,Female
49,70007,85.0,3,7.57,39.84607746949363,782,Male
71,120015,40.0,10,7.74,17.461154732407444,783,Male
33,30010,60.0,10,8.12,22.962634746005914,784,Female
49,70000,78.0,10,29.64,52.331343366761544,785,Male
80,119985,20.0,5,3.61,32.919548113856536,786,Male
67,119985,31.0,1,7.46,38.56428650577803,787,Male
42,70012,76.0,10,7.87,43.38795350752516,788,Female
37,70001,70.0,9,7.04,49.899632440669556,789,Male
25,29998,51.0,1,2.65,23.113556119501343,790,Male
58,70006,82.0,8,12.11,59.797796175278044,791,Male
55,119998,34.0,10,14.7,35.70769888354813,792,Male
24,29988,59.0,1,4.63,19.49296085139068,793,Male
57,69985,66.0,1,0.45,63.616093609173035,794,Male
54,69996,77.0,10,4.36,62.10388249130149,795,Male
54,70009,77.0,7,0.11,49.83348728537647,796,Male
45,69995,74.0,5,7.72,44.043276920531405,797,Male
54,70004,75.0,10,4.07,52.639759399921495,798,Female
22,30002,46.0,1,7.32,26.109023424883507,799,Female
65,120000,47.0,10,1.51,40.42849328383127,800,Male
22,29999,57.0,4,3.39,17.866067645382874,801,Male
69,119998,33.0,1,0.48,45.84149211576086,802,Male
46,119999,24.0,1,1.44,45.79545192137724,803,Female
30,30004,59.0,3,2.49,18.191859453137273,804,Male
27,29991,38.0,9,2.97,25.892563448992114,805,Male
72,119979,29.0,1,12.28,34.43289012195018,806,Male
33,29997,48.0,9,5.11,13.932683199235385,807,Male
42,69998,70.0,1,14.44,55.12155316389074,808,Male
68,120020,45.0,1,26.44,53.76898263013181,809,Female
66,119996,37.0,1,23.18,39.970295502854626,810,Female
18,29998,55.0,6,12.74,25.125545762908867,811,Male
80,120019,26.0,10,13.85,15.148105789846849,812,Male
56,69990,69.0,10,16.47,43.662775949017345,813,Female
71,120007,47.0,4,0.46,35.70049497264118,814,Female
56,120005,33.0,10,8.59,50.19042012824329,815,Female
20,29991,53.0,10,2.08,20.85223525206483,816,Male
18,29995,55.0,6,2.36,17.454530973442154,817,Male
59,119999,19.0,10,15.56,39.87375321584609,818,Female
40,70007,70.0,7,5.7,49.43131093771749,819,Female
19,30005,53.0,1,4.69,19.275477104592845,820,Female
66,119994,18.0,2,2.98,43.414358683678145,821,Male
46,69996,70.0,10,4.37,54.7806569195126,822,Male
56,120006,18.0,6,0.54,50.99944565240973,823,Female
29,29990,51.0,5,4.07,19.561882268728844,824,Female
28,29998,49.0,9,4.39,19.428780429489372,825,Male
40,70013,71.0,10,11.02,49.10062909159833,826,Male
57,70010,65.0,2,6.36,50.59735236874768,827,Male
61,70006,75.0,10,13.37,61.63496121808669,828,Male
30,69997,79.0,1,1.58,72.08844773214064,829,Male
45,70004,88.0,3,11.68,48.09618680393839,830,Female
43,70006,81.0,10,1.33,43.14089520080699,831,Male
78,120017,28.0,1,15.55,49.338238955856326,832,Female
47,69999,73.0,9,6.78,51.329208159751666,833,Female
80,119995,43.0,1,5.4,36.703037142070855,834,Male
27,30000,48.0,1,10.88,15.810103926603407,835,Male
66,120007,29.0,7,4.66,42.863258561450216,836,Female
64,120028,34.0,9,19.78,25.10886605035769,837,Male
60,69992,64.0,3,1.62,65.46634011049628,838,Male
64,120002,22.0,10,14.56,38.64976803413692,839,Male
48,69993,67.0,10,3.65,41.67379915683299,840,Female
48,70004,52.0,5,0.69,60.16523069234303,841,Male
55,119993,21.0,6,15.58,33.03437129273288,842,Female
40,119994,35.0,10,2.66,35.85049647999689,843,Female
67,120012,36.0,1,10.92,47.81938315461468,844,Male
68,119978,33.0,1,6.89,49.56542887023052,845,Female
42,70009,69.0,4,0.04,47.859008490914135,846,Female
32,29999,53.0,10,8.16,12.955404486547376,847,Female
18,29996,57.0,10,1.18,24.272010005603597,848,Female
24,30008,42.0,10,1.19,18.10260371994128,849,Female
65,120009,37.0,1,0.74,35.19318103150562,850,Female
19,29995,45.0,7,0.17,30.362992703812594,851,Male
23,30001,48.0,5,0.42,25.543372099778622,852,Female
26,30007,44.0,10,14.84,18.111175562387615,853,Female
63,120018,35.0,5,14.74,38.95232711090852,854,Female
47,120009,19.0,1,22.37,33.619807413181235,855,Female
51,70013,79.0,6,6.72,52.597183239358884,856,Male
18,30003,45.0,1,3.59,23.00456891207667,857,Female
34,69990,67.0,10,1.32,61.57963865876964,858,Male
53,69989,66.0,10,9.25,47.617659695476966,859,Male
56,120001,21.0,1,6.14,63.1824083958786,860,Female
23,29997,59.0,7,5.75,20.81307811791134,861,Female
24,70003,49.0,10,6.46,48.83054461262586,862,Male
68,120003,26.0,1,7.05,29.821267434806742,863,Male
52,70000,61.0,10,2.72,41.381277309547905,864,Male
56,120003,27.0,1,25.53,44.87701149585537,865,Female
25,29998,50.0,1,4.05,17.557619599448202,866,Female
78,119999,37.0,7,13.21,26.762316227994347,867,Female
26,30001,51.0,6,7.34,20.115521730003657,868,Male
28,29998,60.0,9,9.23,17.077951126558805,869,Male
23,30001,46.0,5,4.57,23.15437801798078,870,Female
79,119999,31.0,7,4.13,61.9373692438093,871,Male
18,30002,50.0,4,0.27,20.433937131370207,872,Male
30,30003,47.0,1,7.36,20.770159208417937,873,Female
70,119986,22.0,1,14.74,35.38114951565792,874,Male
34,70009,64.0,2,4.1,46.760416885220145,875,Male
63,120009,42.0,1,8.77,37.64966734676499,876,Male
25,30002,52.0,7,11.07,22.2676715075699,877,Male
48,120012,41.0,1,1.14,24.758974514407402,878,Male
40,69988,54.0,7,19.19,48.89154066855216,879,Female
64,119997,34.0,10,13.84,41.78253024605567,880,Female
67,120001,51.0,1,18.65,44.43020999641335,881,Female
45,70005,78.0,10,10.83,47.63788527243334,882,Male
53,70007,61.0,7,1.37,43.78145569087933,883,Female
61,120019,29.0,1,3.35,37.00181921392824,884,Female
80,119996,17.0,7,0.8,40.00606939539148,885,Male
37,30003,60.0,9,0.71,18.091144016629784,886,Male
61,120028,18.0,7,11.26,40.362530788556775,887,Male
23,29993,51.0,3,1.18,14.520645946006413,888,Male
22,30000,52.0,10,6.29,17.461529358051447,889,Male
76,119998,10.0,1,20.24,38.566433063577584,890,Female
38,29989,53.0,2,0.07,16.90113935873061,891,Male
20,29993,57.0,8,6.93,22.944159757709738,892,Male
73,119979,37.0,10,6.45,47.40418587035703,893,Female
40,69997,60.0,10,8.68,58.78234681523694,894,Male
57,120016,20.0,8,9.06,35.45323290086391,895,Male
71,119978,33.0,6,36.27,44.32279579983316,896,Female
21,30001,48.0,9,2.21,19.705368227384742,897,Female
