education_level,experience_years,hours_per_week,age,gender,marital_status,location_index,income
15,13,28,38,1,1,3,60923.290293317004
20,22,24,64,0,1,0,83275.85038288265
17,19,53,20,1,0,0,67495.2790114767
12,12,38,47,0,0,4,53885.848148184996
19,31,26,41,0,0,2,91496.9875469161
18,25,58,55,0,0,0,74514.86445937415
14,13,36,20,1,1,2,54438.39033389996
12,35,45,54,1,0,3,92041.48635564801
16,7,46,50,1,1,3,61333.64821856558
15,39,47,39,0,0,1,95816.27785619246
19,21,39,48,0,0,4,81970.65366083664
12,21,25,63,1,1,1,66102.45907349708
12,15,27,29,1,0,2,56593.34290255622
15,26,51,62,0,0,4,78620.58091485877
19,9,38,31,0,1,0,57920.68898592137
16,24,51,29,0,0,4,80942.0294753999
13,30,38,44,1,0,4,84133.98982564593
17,20,43,30,0,0,3,75833.54908189777
16,26,43,41,0,1,1,83765.04552453636
13,16,36,55,0,1,3,61399.03411741987
14,32,37,64,0,0,3,88403.38985792991
20,30,31,26,1,0,1,89046.01381897993
18,25,42,25,0,0,3,86103.99820904854
18,20,37,54,1,1,4,72922.02410506617
17,35,35,32,0,0,2,97056.20964601207
19,0,35,24,1,1,0,45578.67773375797
15,3,55,41,1,1,0,41200.327517161706
19,3,42,33,1,0,3,49076.010048220676
15,25,41,41,1,1,1,78153.42582659906
19,3,58,60,0,1,4,55155.07692251316
20,8,52,24,1,1,3,60573.07226993195
14,29,43,60,1,1,4,86998.6008371487
14,3,39,45,0,1,4,34914.69723729472
13,4,52,19,1,0,0,40180.666160445326
14,22,50,51,1,1,2,71111.63570408006
14,15,59,55,0,1,2,56556.54278148445
16,21,27,20,1,1,1,68311.63738068636
16,36,29,18,0,1,2,85676.09752076743
13,7,20,48,1,1,3,51849.54930661322
17,32,40,40,1,0,0,93803.6318387822
16,37,44,37,1,0,0,99998.10176071829
17,15,51,33,0,1,4,70097.34688166056
12,4,29,63,1,0,3,30335.897430815454
16,15,28,49,0,1,3,57932.3533377374
20,6,39,34,1,0,4,63888.174321767685
13,0,39,35,1,0,4,46361.17534786614
12,8,59,21,1,1,0,46957.296802423436
20,17,26,52,1,1,3,82808.71697202024
20,2,30,57,0,1,2,48391.14462194592
20,23,40,53,0,1,2,81520.77863556806
17,27,57,40,0,0,0,86747.68603382556
19,9,38,32,1,1,2,56758.37407080437
12,8,34,30,0,0,2,35120.65972452777
15,12,25,31,0,1,3,59326.91386607191
12,34,29,31,1,1,3,80386.51635743909
19,22,35,54,0,0,1,69835.72171117632
12,16,30,22,1,1,3,62162.84785575299
14,6,54,39,1,1,1,50244.5729728891
15,15,27,45,0,0,3,64388.63862650599
19,39,47,62,0,0,4,112755.65943685173
17,35,22,21,1,1,3,98832.2508532815
18,19,21,55,1,0,1,75215.71922532225
19,23,33,46,1,1,2,74938.61407098766
13,4,48,54,1,0,3,38789.03783141714
19,5,22,52,0,1,2,58794.01158895979
14,27,20,37,1,0,2,78731.34078282575
18,4,34,52,0,0,3,51006.84667285384
14,38,39,52,1,0,3,87739.34544344997
18,37,41,37,0,1,4,97661.8629841059
13,1,53,19,1,1,1,34995.109701917434
17,38,52,35,1,1,3,98824.86458374799
14,20,28,47,0,0,2,60723.919218637006
14,39,22,59,1,0,2,97486.88456426321
20,36,21,46,0,0,3,109222.1586316234
18,17,23,56,1,0,1,73184.99276634355
16,11,35,39,1,1,2,55648.00499429066
18,16,52,46,1,0,4,72348.02756618462
20,36,28,63,0,0,2,106316.16013843955
12,37,59,27,1,1,1,86776.62624240601
18,14,57,37,0,1,0,67228.68352256039
17,6,37,33,1,0,4,51360.067545404345
20,13,35,23,0,0,4,65748.43099106346
12,0,27,34,0,0,0,21482.58905571337
15,37,42,23,1,1,4,96061.91505186091
20,2,55,39,1,0,4,57463.944210998045
15,36,22,35,1,0,4,97017.38197758043
14,30,34,49,1,0,2,74007.2516237396
20,12,57,45,0,1,2,73965.12163504635
13,17,52,59,0,0,3,67156.29300035088
15,16,37,27,1,1,3,70822.34087498949
17,16,42,58,0,1,2,66920.10011086651
13,10,22,39,1,1,4,50963.52970240473
19,19,49,45,1,1,1,72072.84262571388
19,9,36,32,1,1,0,58850.38535122759
12,28,51,60,1,0,3,77420.64478481155
14,33,26,46,1,0,4,88340.17249418786
20,16,58,24,0,1,3,74104.99496086648
16,12,33,51,1,1,1,63637.93871380385
17,38,34,49,0,0,4,100101.7439467555
15,26,31,19,1,1,2,82885.49869415099
13,25,27,43,1,0,1,59004.68502566844
19,27,35,62,1,0,3,96525.42205432104
17,12,53,28,1,1,4,56946.59925690693
16,11,43,42,0,0,4,63071.85489834509
20,27,48,36,0,0,0,91558.09351238317
12,1,35,37,1,0,0,27596.23891231857
16,36,24,50,1,1,0,100017.20346229666
17,33,24,34,1,0,2,85094.36388231354
16,22,49,47,1,0,4,70859.87639922572
17,28,24,35,0,0,4,81759.328202581
17,34,32,49,0,1,3,92719.42091661808
18,10,54,57,1,1,2,60830.8194547724
15,32,44,62,0,1,0,88210.41224115566
19,10,33,21,0,1,4,63131.77061963013
18,8,45,49,1,0,0,57018.588826546955
20,13,37,36,0,0,1,60964.2286744381
18,8,39,20,1,0,2,51637.14126152439
14,38,53,55,0,0,0,105238.4270385433
14,2,26,45,0,1,2,33848.35012441588
19,28,29,55,1,1,4,86537.26436888997
16,18,34,23,0,1,1,57679.94607747241
15,35,36,57,0,0,3,97610.70986137241
19,31,30,34,0,1,1,96221.42285192838
17,6,53,59,0,1,2,56905.54409419752
13,27,46,22,0,0,1,79993.68940801264
15,17,40,36,1,0,4,62564.94939534446
15,4,50,60,1,0,2,42427.80808326087
17,22,23,59,0,1,2,77299.45019934043
17,21,36,52,1,0,4,79424.94584018835
12,25,39,39,0,1,0,69972.04618130103
19,11,44,41,0,1,3,63233.507310787376
17,39,59,27,1,0,1,107399.69010089239
14,18,42,19,0,1,3,63101.913892946344
20,0,34,45,1,1,3,51865.2024505359
13,2,52,58,0,0,4,41495.954882949976
19,26,38,54,0,1,0,83158.19525668118
14,17,34,34,1,1,3,57904.78216203749
16,29,24,23,0,1,2,83747.85694066761
17,1,35,60,1,0,0,33982.83856102626
17,4,51,22,1,1,4,47987.0159502136
15,28,41,56,0,0,3,80178.95914574662
14,32,51,24,0,0,4,79753.60144579835
15,19,32,49,1,1,1,66358.7473720052
12,29,57,21,0,0,4,79912.62384795211
15,4,45,38,0,1,2,46081.88449468957
12,20,36,59,1,0,4,63247.36065623616
12,14,24,49,0,0,0,54412.10421700904
17,19,52,35,0,1,1,73018.04780696366
16,7,46,50,1,0,2,47774.714192439715
15,30,24,31,0,1,1,77199.04744371341
14,11,56,23,0,1,2,46781.53650956518
12,20,26,28,0,1,1,58293.60342748134
17,29,37,63,0,1,3,85495.98294856929
13,26,50,37,0,1,4,75115.41061508463
19,25,25,46,0,0,0,91351.42697265126
16,32,21,52,1,1,0,79582.1414660052
18,25,32,33,0,1,3,72456.63676244867
13,25,30,24,0,1,1,77096.73303676597
19,35,45,57,0,1,4,105494.78959313355
13,39,40,53,1,0,3,100720.1062524714
15,0,21,61,0,0,1,35955.50683854505
12,14,59,61,1,0,4,63022.62150009911
16,0,39,48,1,0,1,40809.63111675709
20,10,36,59,1,1,0,69153.94949293452
12,1,35,61,1,1,4,43267.35283386818
20,0,24,60,1,1,0,53317.64564203136
19,30,33,60,0,1,0,88327.58891428486
17,15,43,64,0,1,4,69681.67734134344
18,21,23,23,0,1,3,69447.45920384135
14,17,43,46,0,1,1,65445.138308477704
12,16,28,44,1,1,4,60316.72674470808
16,29,22,60,1,1,0,76035.00666609847
13,9,28,19,1,1,1,48315.588288030805
16,34,37,39,1,0,4,95799.84170460048
19,20,55,26,1,0,3,81517.75387709876
20,15,38,28,1,1,4,73071.7271574033
13,5,43,33,0,1,4,46564.11917302209
14,2,23,62,0,0,2,41231.67397417741
14,20,28,30,0,1,1,59946.264622861665
12,12,52,35,0,1,4,56455.57284490637
19,17,20,42,1,1,0,65596.01189848268
17,23,54,50,1,1,0,74058.69675143194
19,26,29,27,1,1,2,86016.76462809235
20,3,31,47,0,0,0,38031.935357974726
16,21,37,18,0,1,4,68602.32387796152
14,23,33,50,0,0,1,68933.35125977211
16,39,29,32,0,1,2,104482.76243668851
16,9,29,46,0,1,2,52902.634269032846
16,1,37,19,0,1,3,50949.75590215678
14,39,43,28,1,0,3,88693.4585610632
15,5,20,51,0,0,1,46638.563201104305
20,17,49,58,0,1,1,79486.01213070806
20,16,34,36,0,0,2,67078.86078293987
13,37,27,19,1,0,4,89069.75503683703
19,22,54,37,0,0,4,81635.1992347458
19,29,37,58,0,1,3,97874.60601022755
18,20,35,48,1,0,1,67830.09754497168
19,9,40,21,0,0,1,67275.75822886285
14,12,34,46,0,0,4,46381.4820698854
17,11,24,47,1,1,3,62378.8479851686
12,8,26,30,1,0,4,40432.13034275918
18,3,26,32,0,0,4,50844.96630230985
12,38,46,37,1,1,2,88153.77180261105
20,23,44,51,1,1,1,91910.1303666459
12,33,41,45,0,1,2,83602.69113343622
12,38,32,37,1,0,2,87462.86450762123
18,4,36,42,1,1,4,47654.68136865832
13,14,32,44,0,1,3,58259.37523950657
16,3,45,47,1,0,4,50811.78996992663
19,38,28,58,0,1,3,103224.97630386849
19,7,24,37,1,0,1,55706.92918853029
14,23,58,18,1,1,0,72652.57422791247
18,27,52,52,0,1,1,90265.68303284922
14,26,23,60,1,0,4,72908.37646101975
17,0,47,41,1,0,3,42777.00339639189
17,33,45,42,1,0,0,95414.96054535733
14,16,23,57,1,0,3,61430.47466955929
18,36,35,29,1,1,3,90037.07146722772
14,37,56,28,0,1,0,99801.00337278252
19,25,41,47,1,0,0,88592.31341115841
15,23,55,30,0,1,1,64855.252283081296
12,38,57,64,1,0,2,90936.51705983537
15,20,54,42,1,1,0,78123.08783611063
18,29,44,42,0,0,2,90938.01566769584
15,12,27,34,1,0,2,48608.40192168993
17,36,36,29,1,0,2,86526.88324734793
20,2,37,28,1,0,2,42526.895598497766
12,31,31,27,1,1,0,74807.1400957111
16,34,52,34,0,0,3,96364.29096796073
18,18,42,62,0,0,0,64486.01123660682
12,13,31,33,1,1,0,53588.92210863578
15,21,30,37,0,1,4,66367.46305536319
17,16,32,22,0,0,4,56470.256605421266
13,3,54,58,1,1,1,40999.37075454295
16,39,46,49,1,1,2,111788.45945167722
12,18,44,44,0,0,2,67037.6097334035
17,36,59,21,0,0,4,95884.7160823873
17,1,22,58,0,0,3,45476.49364297639
15,14,44,24,0,1,1,55610.69541576958
19,1,29,63,0,1,3,40194.32105558637
15,10,36,31,0,1,4,51334.918800636486
19,22,22,56,1,0,3,83972.72651357994
19,9,41,41,1,0,2,55396.115248626964
16,2,57,35,0,1,4,52154.34450112201
15,4,33,55,1,0,3,52371.50606961396
13,2,46,56,1,1,1,38024.83583082105
14,37,39,57,0,1,1,93715.42064627013
14,12,37,18,0,0,0,57649.67321465078
15,18,32,34,0,0,4,67535.09277887606
15,39,25,43,1,1,4,106035.67905801217
16,34,29,39,0,0,4,83047.86785849906
15,23,56,56,1,0,2,74071.19136131066
19,23,48,35,1,0,2,80861.34795916283
17,16,25,55,0,0,4,73918.47049478407
17,39,58,45,1,0,3,105004.478335409
19,9,30,38,0,0,2,55250.1658882742
18,1,44,55,0,1,4,49044.303490957485
19,22,49,50,1,0,2,84899.84303693745
13,5,39,47,0,1,0,40082.49280025506
20,1,56,59,0,1,1,57210.73660974363
12,20,35,25,0,1,0,60582.19064165387
19,34,50,47,0,0,4,99049.2187097723
15,28,48,56,0,1,1,88375.13800170575
15,6,25,26,0,0,3,52873.67195431949
16,28,48,50,1,1,4,92942.60875698828
19,36,51,60,0,1,3,100467.96968019457
16,22,28,46,1,1,3,81037.45634421405
19,32,56,48,0,0,2,101848.06917351291
12,7,42,20,0,1,2,36475.082676587575
20,11,35,55,1,1,1,64925.92154552075
17,9,37,28,1,0,1,61362.73579822112
14,14,38,22,0,1,2,61236.98755103245
19,23,21,48,0,1,1,77014.32527313769
20,25,29,37,1,1,0,79420.57633822547
17,38,31,21,1,1,4,106579.86138637531
18,2,37,25,1,1,0,49012.70434962364
12,1,38,59,1,1,4,38501.05565503778
16,5,57,52,0,0,2,46751.04035730372
16,20,56,30,1,1,0,75098.98475495866
15,8,46,22,0,0,3,45280.80808647888
17,9,33,57,1,0,0,51838.42236446494
18,35,53,36,0,0,1,99388.55029997542
20,2,21,35,1,0,0,53847.53380997379
12,23,52,50,0,1,2,70312.61648852147
17,21,38,21,1,1,2,72068.16019282714
18,13,46,35,1,0,1,69034.47981374673
14,26,49,63,1,0,4,74963.96545704854
19,32,26,41,1,1,1,89326.60137884293
16,21,46,60,0,1,4,81632.94305052674
20,28,40,46,1,1,2,86670.07445362821
16,18,26,48,1,0,2,58919.77331876641
20,18,44,45,1,0,4,73863.57712954772
15,5,57,26,0,0,0,50717.92142630038
20,18,37,62,0,1,0,80627.08633023825
16,12,52,43,1,0,1,53022.0901820657
20,25,52,64,0,0,2,85118.6487954387
14,21,51,19,0,1,0,59179.91390526359
15,20,44,23,0,1,2,71322.7561638009
20,35,33,46,1,1,1,95564.17121304781
17,1,57,43,0,1,3,49493.91387511424
13,29,57,45,0,1,2,79666.24788808769
18,26,23,24,1,0,3,82789.28217862091
13,6,37,51,1,0,2,36791.6722947916
13,19,29,62,1,1,4,71122.12222724347
12,30,54,27,0,0,3,86392.43389295491
14,22,54,58,1,1,4,82741.59586141228
17,12,59,57,0,0,4,65580.46596030431
19,16,42,64,0,1,1,62275.83189897625
20,3,44,39,1,1,1,52408.143157629434
18,13,20,44,1,0,0,63362.323053089
15,19,37,56,1,1,3,70951.03000075633
17,12,34,39,1,1,0,52292.64192984393
16,2,44,36,1,1,3,49436.39704567249
19,25,51,53,1,0,1,90395.41518395467
12,25,39,26,0,0,1,72048.42759325208
12,17,36,36,1,1,1,54594.67310910558
17,31,30,19,0,0,3,79874.87309923342
13,13,32,45,0,0,1,50555.973929426604
16,2,44,56,0,1,0,50275.31015754941
12,0,39,39,0,0,4,28978.45147163354
18,25,44,23,0,1,3,77999.07714972954
12,23,50,64,0,1,4,66616.25886050168
15,34,20,24,1,1,0,84319.76274089863
20,13,35,23,0,1,2,68814.62914162048
12,2,47,50,0,0,1,39785.876267755375
15,12,40,31,0,1,0,48670.24700493845
17,13,49,18,1,0,2,67300.01785275873
17,20,22,42,0,0,3,77424.0980823157
19,25,53,23,0,0,0,81211.3244137032
12,2,25,45,1,1,3,29766.90321592104
18,39,48,35,1,1,4,112683.99312796288
12,3,22,44,1,1,4,40395.48648517488
18,35,52,19,0,1,3,107338.75874203464
14,0,30,57,1,1,4,32663.81220290066
19,39,24,38,1,1,4,107695.95240655709
14,32,51,40,1,1,1,93838.17894524531
12,6,37,19,0,0,3,42645.1545546913
19,10,39,33,1,0,3,51714.75575240601
14,26,58,21,0,1,2,65939.16579552293
13,13,59,51,0,1,1,65667.55681199163
12,21,47,22,1,0,0,59882.42001833614
14,15,32,51,0,1,1,61366.76901585025
13,11,45,39,0,0,0,43618.5424581349
13,9,35,63,0,0,3,47295.16324111963
17,23,44,37,1,1,1,82830.2801192949
12,17,29,56,0,1,2,60193.02583710332
13,21,48,64,1,0,4,68969.5261470306
17,8,57,30,0,0,0,58092.03624643089
14,16,39,61,1,1,4,64800.201438798125
15,37,45,51,0,0,3,101186.27662846199
12,39,51,61,0,1,3,92932.190286631
19,12,58,23,1,1,3,68712.89630102048
18,36,57,46,0,1,4,112674.92663471986
18,5,43,50,1,1,3,56188.74072713952
14,20,50,18,1,0,3,71005.23553895649
14,35,59,64,0,1,4,86083.99495839102
13,6,31,24,1,1,3,44353.45017636632
12,35,55,39,0,0,0,86143.8313701756
18,24,29,49,1,0,1,74460.17098667547
18,10,25,31,1,0,0,55626.28797103489
13,13,26,41,1,1,3,53528.77418423568
18,28,50,36,0,0,3,82428.54318015683
19,9,46,44,0,0,3,59181.20492945115
12,4,27,40,0,1,3,49064.51783801959
20,7,22,62,0,0,4,60571.493360567416
18,4,59,38,1,0,1,54201.59462466966
14,23,40,61,0,0,4,83608.286670275
19,39,20,46,0,0,4,92535.12787337873
18,25,34,18,1,1,3,92710.0851373427
19,5,26,48,0,1,0,56168.57792961872
17,15,34,44,0,1,0,57762.18708659685
20,35,44,61,1,0,2,97978.57991075818
16,11,22,53,0,0,1,59627.81303509302
14,10,49,44,0,0,2,56697.811177594034
14,2,33,32,0,1,4,42332.506190049906
12,36,23,42,0,0,2,80322.265622207
19,5,55,32,0,1,2,56633.21428205644
13,18,22,57,1,1,2,59437.38982722777
14,17,24,36,0,0,1,58112.969268847
19,15,44,64,0,0,0,65088.721782459645
19,22,50,28,0,0,0,74850.93475902198
15,36,30,58,0,1,2,83020.15775967587
15,8,27,50,0,0,1,56916.62048630525
16,2,45,58,0,0,0,39921.417026483046
17,7,21,40,0,0,3,58759.13546324591
16,37,47,29,0,0,0,92246.49498664912
18,3,29,19,1,0,0,42946.255964048236
13,11,58,60,0,1,1,43865.09841572054
18,30,56,38,0,0,1,99867.20123138977
18,24,58,31,0,1,0,86026.98486486643
12,15,40,51,1,1,3,53447.47098058652
18,13,47,32,0,0,3,69460.05550804263
16,12,57,38,1,1,2,66993.75297013932
14,6,52,40,0,1,2,48318.78145350214
14,11,30,38,0,0,0,51407.772751815406
15,36,20,31,0,1,0,88916.63408640752
13,3,52,38,0,1,0,35325.50966070132
13,1,22,29,1,1,3,33610.59155814367
12,34,45,59,1,1,4,83686.61087693229
16,2,34,63,0,0,2,50008.86780026643
15,3,33,64,0,1,2,53117.80235762517
13,37,42,22,0,0,4,92073.35191425306
14,11,27,19,0,1,0,46600.00632113064
18,18,55,39,1,1,2,72291.28688487515
18,9,39,23,0,0,3,59112.8642586472
15,0,25,61,1,1,4,44474.58215035086
16,16,52,19,1,1,3,67045.96014640076
16,15,47,46,1,0,0,60281.1967558176
17,8,57,53,0,0,2,63199.725623264065
20,8,49,24,0,0,3,61549.384044261074
13,8,36,33,1,0,4,50345.58448158163
16,11,28,50,1,0,0,45775.04339306158
14,14,47,50,1,0,2,59010.80621796444
15,1,26,31,0,0,2,41532.11472693509
17,10,47,60,0,0,0,52323.13086095658
19,10,36,29,1,1,0,51685.300885442855
12,7,59,60,0,0,0,50857.40906571579
19,31,24,23,0,1,3,91969.14822822671
18,5,24,29,0,1,1,50423.97092818053
12,19,33,48,1,1,2,64550.47264071856
13,38,25,29,0,0,3,91213.7431124889
14,34,26,27,0,0,4,71674.67668566116
12,7,36,57,1,1,2,43526.832445596556
20,33,28,44,1,0,1,96804.04594566648
19,18,50,24,0,0,4,75527.56124292854
13,6,41,63,1,0,2,46672.037486831396
20,30,28,53,1,0,1,91589.23951387203
18,17,35,50,0,1,0,73905.12707403733
20,39,55,44,1,0,1,107795.74835986977
17,13,53,25,1,1,2,64623.69169718968
17,38,32,22,0,0,1,104638.27864621677
15,35,38,25,0,1,2,83007.83821217783
13,16,31,57,0,1,2,48226.035102218666
18,36,55,38,1,0,1,101954.32906196709
16,8,29,41,0,0,1,53815.51074509302
17,19,35,24,1,1,4,83106.82505195409
13,27,47,36,0,1,4,77540.82982578651
16,19,38,48,0,0,3,69359.3051300759
15,35,59,53,1,0,2,92408.75462377466
20,26,25,44,1,0,4,94245.12870731107
17,7,23,46,0,0,3,55125.36955342836
13,31,49,40,1,1,2,87603.54192716889
12,0,58,37,0,0,3,36243.2307180055
16,16,50,23,1,0,4,70925.91185767669
20,8,46,29,0,0,3,68041.8536927779
17,19,40,29,0,1,1,72999.2304554704
18,31,56,20,1,0,3,90101.5858902366
16,1,28,59,0,1,0,36689.89898707957
17,31,54,56,0,0,0,91156.76865636864
16,8,40,52,1,1,3,63327.31846774345
20,29,36,36,1,1,0,92511.10700379661
17,19,43,62,0,0,3,65561.33549810444
19,37,50,21,1,1,3,112667.34244119124
13,0,25,48,0,1,3,37246.63166179922
20,4,54,59,0,0,0,55668.46471942447
16,34,56,55,1,1,2,95061.59853051967
18,35,32,50,0,0,3,86275.61796201998
12,0,44,23,0,0,3,28196.651194200836
16,13,51,25,0,0,1,55076.18725833403
13,8,20,45,0,1,1,47924.554777720565
17,29,54,32,0,1,4,87702.4435808617
12,23,38,48,1,1,0,73093.33484666653
14,3,31,25,1,1,2,29709.83091661666
16,13,59,23,0,0,3,72633.87196234653
15,24,59,46,1,1,3,85394.38337869073
14,3,39,63,1,0,0,44584.16223471999
16,24,52,51,1,1,4,79847.44714426533
19,9,48,24,1,1,4,66463.68855325012
15,34,35,57,0,1,1,90703.24041863876
12,6,33,27,1,0,0,38467.35744405347
18,12,26,30,1,0,4,66536.15829074566
19,3,25,39,1,0,4,56261.3493077991
14,35,40,38,1,0,2,91715.25611877447
17,13,55,18,1,1,1,60249.92212569079
13,17,41,58,1,1,1,61835.94454594241
18,7,59,59,0,1,1,51587.61612606961
19,31,38,19,1,1,4,87107.69253183428
17,26,44,46,1,0,3,81170.6587014395
17,36,22,28,1,0,4,101088.82381770042
16,22,55,54,1,0,4,79208.57346008503
19,6,53,24,0,1,0,59487.290621125125
12,11,30,52,0,1,1,55317.51699188951
15,24,46,47,1,1,1,78372.14470277286
15,2,21,33,1,1,2,35456.47910256675
14,25,25,32,1,1,1,76822.90908492153
14,3,21,57,1,1,4,37787.55187166981
15,35,36,37,0,1,0,86885.00980402327
12,14,59,45,1,0,2,63678.339876300946
13,31,33,54,0,0,4,82894.50086955969
20,28,29,20,0,1,4,92105.87816028521
13,9,52,46,1,1,2,41075.08781699782
16,20,31,54,1,1,4,72133.66779593492
20,15,51,26,0,1,4,74390.37238230856
20,18,43,44,1,0,0,76296.64612829457
19,28,33,49,0,0,0,91160.57700036452
12,17,24,63,1,1,0,55272.17183799351
12,15,24,56,1,0,1,60816.33270211682
20,0,51,48,1,0,2,49027.88911015783
19,1,52,64,1,1,0,51433.80394564087
20,14,23,43,0,0,4,64601.76640303081
18,38,49,57,1,1,1,107428.1249833527
14,27,36,20,1,1,2,72806.48819919901
14,0,22,28,1,1,0,35256.08055855881
13,4,32,46,0,1,0,43453.82373117514
16,21,55,44,1,0,2,79536.55217688957
14,35,37,64,0,1,0,102911.09900844195
17,12,42,27,0,1,2,60295.92136954226
13,0,54,52,1,0,2,36414.56303878003
14,15,52,64,0,1,4,60978.53792276063
16,21,55,40,1,0,2,77672.8253602279
12,31,36,23,1,0,3,78401.31665441107
12,15,58,28,1,1,0,51818.617184879535
20,14,53,60,0,1,4,70017.07076415859
18,11,31,44,0,0,1,66101.15799806599
12,0,24,48,0,0,3,36747.552801604805
19,16,59,47,1,1,2,81175.29690583862
14,27,46,20,1,1,1,69768.65493423992
19,6,59,30,0,1,1,54711.747237615535
16,8,32,57,0,1,1,48386.1891800246
12,21,45,38,1,1,1,65909.52182476879
18,25,33,60,0,1,4,80947.69566339461
16,11,51,28,1,1,4,67124.61848953181
17,6,30,62,1,1,1,51374.70465064319
17,14,57,20,0,0,3,73682.10940657965
19,37,35,55,1,0,0,106710.54663313631
20,20,41,48,1,0,0,83462.91129629522
13,13,35,41,0,0,4,63719.0584040255
20,1,32,59,0,1,3,52366.36274988638
20,7,31,29,0,1,3,62735.19005027195
18,5,37,63,1,1,2,56712.68262908887
12,36,48,60,1,0,4,87457.23452261343
18,36,37,44,0,0,3,96161.6244074305
16,32,21,38,1,1,3,87731.39712499594
17,5,21,42,0,0,0,49208.03269025121
18,25,22,47,1,1,3,86821.0716892847
16,38,48,47,1,1,3,103969.42409720337
18,36,27,27,1,0,1,99451.9476233001
20,13,30,20,1,0,0,63714.179413931866
14,36,31,30,1,1,0,77911.42909682202
19,7,51,44,0,0,1,61636.71232358784
13,38,23,35,0,1,0,84611.8550319324
18,12,28,62,1,1,2,75438.19581349455
13,12,43,41,0,1,2,55201.697970707704
15,39,35,63,0,1,4,107230.40700818464
18,27,36,31,1,0,0,78066.45629650023
14,17,41,56,1,1,0,69225.99474036107
13,18,26,61,1,0,2,66457.97523718256
18,37,29,21,0,1,4,101266.16267585498
12,31,48,33,0,0,4,75484.80896179871
19,21,55,27,0,1,2,75538.46729000741
14,1,43,54,1,1,2,44294.56406817363
13,12,33,44,1,0,1,49000.02395231883
14,22,33,18,1,1,4,65893.1300939791
16,24,44,22,1,1,4,75932.54208128326
19,27,41,30,1,1,1,89712.4516430899
18,10,42,62,0,1,2,69167.07362756738
18,32,51,20,0,0,1,93470.20261377025
18,23,45,34,0,0,1,84518.16004111453
19,1,46,36,1,1,3,49875.41635618537
12,29,31,54,1,1,4,89413.33434044935
15,16,38,22,0,1,2,68114.7598372967
17,39,38,64,0,0,3,107992.36918502468
20,33,53,59,1,1,3,105405.22579162155
13,37,51,61,0,0,3,95563.33365286767
12,21,48,41,1,0,2,58526.84207316677
13,4,40,60,0,0,1,33810.31738366577
18,39,54,50,0,0,2,108568.20789366601
14,15,24,38,0,1,4,59603.24629187912
13,12,31,20,0,1,4,54810.26545965737
18,25,26,21,1,0,1,73830.80134339692
13,30,21,49,1,0,2,87035.66610474316
14,38,44,41,1,1,1,93870.38937634956
18,22,29,52,0,1,1,79160.82856837992
15,11,57,35,1,1,2,55384.287518425284
12,13,25,20,0,1,4,52532.72235778299
16,17,46,56,1,0,2,80895.08686675162
20,26,54,43,0,1,4,96927.79224949167
19,27,29,41,1,0,0,82835.26079917605
20,17,28,18,1,1,0,66209.1496613706
20,15,39,51,0,0,0,72254.03554491539
18,15,56,29,1,1,3,68367.94348479502
15,12,54,34,0,1,4,56033.54872757989
16,28,56,38,0,1,4,95877.5352694281
12,8,59,38,0,1,2,36948.74335515288
12,25,27,20,1,0,4,73150.40093098897
14,27,50,61,1,1,2,90994.26239112957
19,12,35,45,1,1,3,60900.934556198175
13,35,47,42,1,0,2,86875.28810852786
15,8,25,61,1,0,0,48736.16863863751
13,13,51,23,0,0,2,61888.01243432869
16,11,47,59,1,0,2,60173.03861924373
20,31,30,47,1,1,2,106402.66393642168
12,37,42,49,1,1,4,96179.0907836213
16,2,49,39,0,1,1,42458.73189852983
20,15,28,55,0,1,1,65258.27336800849
12,19,47,31,0,0,1,55325.45723928489
20,31,43,51,0,1,4,101493.28121645353
19,22,47,60,1,0,0,94347.00072383118
15,16,43,64,0,1,1,62253.051152475935
16,15,34,43,1,0,1,59829.870036449574
16,37,58,57,1,0,3,104234.35221572203
17,7,52,30,1,0,3,54218.13476811586
18,18,53,47,0,0,0,69738.16442491664
19,29,41,36,1,0,2,98642.76292855559
19,33,48,59,0,0,2,106063.28068303486
13,13,53,58,0,0,3,58971.00859210445
20,21,29,56,0,0,3,77721.28814353049
18,16,49,20,0,1,0,68940.43354007544
15,14,30,48,0,0,0,62963.698282658326
15,31,53,29,0,1,4,94154.81635127185
19,12,40,32,0,0,2,69582.96387503213
15,20,32,62,1,1,4,59516.05784308794
17,39,44,55,0,1,1,104959.30427654502
16,32,40,57,1,0,0,93413.73037479109
14,26,20,31,0,1,2,78006.57379499229
13,34,24,52,1,1,2,88252.5332375763
20,15,41,33,1,1,4,73756.40947299404
20,27,26,41,1,0,3,88013.99055578683
12,33,32,34,1,0,3,78551.96898655301
14,0,42,35,0,0,0,31836.2098552073
19,30,40,59,1,0,3,101726.39901651442
17,35,25,34,0,1,1,96493.37682402474
